employee_id,name,salary,manager_id,department_id
2381,Employee_2381,41969,946,17
2382,Employee_2382,83753,72,1
2383,Employee_2383,122811,991,9
2384,Employee_2384,44470,634,14
2385,Employee_2385,50225,308,16
2386,Employee_2386,147860,695,13
2387,Employee_2387,147510,698,6
2388,Employee_2388,148295,709,1
2389,Employee_2389,63196,589,4
2390,Employee_2390,145823,859,3
2391,Employee_2391,53669,185,17
2392,Employee_2392,77380,855,2
2393,Employee_2393,88320,252,19
2394,Employee_2394,87414,12,20
2395,Employee_2395,143542,298,8
2396,Employee_2396,55577,75,15
2397,Employee_2397,128009,50,6
2398,Employee_2398,95409,786,20
2399,Employee_2399,68625,148,2
2400,Employee_2400,121040,730,15
2401,Employee_2401,64089,121,20
2402,Employee_2402,76487,210,12
2403,Employee_2403,105838,279,3
2404,Employee_2404,136999,537,10
2405,Employee_2405,134795,684,14
2406,Employee_2406,90138,155,14
2407,Employee_2407,82823,237,3
2408,Employee_2408,77208,375,1
2409,Employee_2409,94061,81,20
2410,Employee_2410,70659,491,1
2411,Employee_2411,141376,355,2
2412,Employee_2412,71890,924,19
2413,Employee_2413,119134,272,10
2414,Employee_2414,87055,579,4
2415,Employee_2415,59508,43,4
2416,Employee_2416,82287,572,13
2417,Employee_2417,118916,122,9
2418,Employee_2418,66984,348,7
2419,Employee_2419,48125,707,16
2420,Employee_2420,76059,329,18
2421,Employee_2421,109569,408,3
2422,Employee_2422,143409,990,20
2423,Employee_2423,57087,322,20
2424,Employee_2424,146437,110,10
2425,Employee_2425,45704,769,16
2426,Employee_2426,100576,88,3
2427,Employee_2427,113384,432,11
2428,Employee_2428,127128,709,10
2429,Employee_2429,112460,793,16
2430,Employee_2430,67208,711,8
2431,Employee_2431,125150,98,9
2432,Employee_2432,106024,538,15
2433,Employee_2433,79882,600,3
2434,Employee_2434,65923,145,4
2435,Employee_2435,141477,693,13
2436,Employee_2436,69165,256,12
2437,Employee_2437,107203,188,9
2438,Employee_2438,131749,239,14
2439,Employee_2439,44114,870,19
2440,Employee_2440,104965,898,7
2441,Employee_2441,76321,502,16
2442,Employee_2442,113297,707,20
2443,Employee_2443,136652,808,5
2444,Employee_2444,139304,676,10
2445,Employee_2445,65426,818,18
2446,Employee_2446,57772,270,11
2447,Employee_2447,143754,519,7
2448,Employee_2448,43712,549,14
2449,Employee_2449,41367,113,20
2450,Employee_2450,146493,338,18
2451,Employee_2451,147317,567,11
2452,Employee_2452,131736,942,12
2453,Employee_2453,91924,985,18
2454,Employee_2454,43726,358,2
2455,Employee_2455,129152,649,1
2456,Employee_2456,67723,613,10
2457,Employee_2457,143110,333,1
2458,Employee_2458,140494,688,6
2459,Employee_2459,49108,168,7
2460,Employee_2460,117714,338,17
2461,Employee_2461,75643,797,9
2462,Employee_2462,71324,260,7
2463,Employee_2463,143896,886,17
2464,Employee_2464,123360,734,3
2465,Employee_2465,48927,198,16
2466,Employee_2466,133680,210,5
2467,Employee_2467,136546,286,20
2468,Employee_2468,62443,691,18
2469,Employee_2469,119973,761,1
2470,Employee_2470,103449,742,4
2471,Employee_2471,149834,471,11
2472,Employee_2472,145314,481,20
2473,Employee_2473,116743,22,9
2474,Employee_2474,100233,559,8
2475,Employee_2475,65537,108,8
2476,Employee_2476,141293,295,5
2477,Employee_2477,117576,5,12
2478,Employee_2478,147522,549,1
2479,Employee_2479,62612,680,15
2480,Employee_2480,133977,867,18
2481,Employee_2481,46471,794,6
2482,Employee_2482,75631,202,10
2483,Employee_2483,148997,324,14
2484,Employee_2484,132059,824,8
2485,Employee_2485,71348,784,3
2486,Employee_2486,104732,243,19
2487,Employee_2487,41177,326,12
2488,Employee_2488,44760,986,12
2489,Employee_2489,72779,46,15
2490,Employee_2490,61636,760,7
2491,Employee_2491,121889,590,4
2492,Employee_2492,93551,621,9
2493,Employee_2493,51556,12,16
2494,Employee_2494,67598,906,13
2495,Employee_2495,51563,379,4
2496,Employee_2496,86819,364,9
2497,Employee_2497,149326,601,18
2498,Employee_2498,113770,341,15
2499,Employee_2499,131055,859,15
2500,Employee_2500,66966,791,6
2501,Employee_2501,121709,220,11
2502,Employee_2502,99889,72,8
2503,Employee_2503,66987,745,17
2504,Employee_2504,118714,771,17
2505,Employee_2505,144874,624,18
2506,Employee_2506,98348,45,4
2507,Employee_2507,64596,503,15
2508,Employee_2508,73174,273,2
2509,Employee_2509,104106,554,2
2510,Employee_2510,147510,207,10
2511,Employee_2511,109967,928,3
2512,Employee_2512,99182,860,8
2513,Employee_2513,133300,614,20
2514,Employee_2514,127163,123,7
2515,Employee_2515,79310,9,12
2516,Employee_2516,96088,328,19
2517,Employee_2517,48906,186,15
2518,Employee_2518,76914,542,14
2519,Employee_2519,85379,667,16
2520,Employee_2520,118612,59,14
2521,Employee_2521,77650,760,3
2522,Employee_2522,86881,898,18
2523,Employee_2523,86413,885,6
2524,Employee_2524,46012,950,17
2525,Employee_2525,90115,781,14
2526,Employee_2526,47151,441,14
2527,Employee_2527,97716,216,20
2528,Employee_2528,133747,910,13
2529,Employee_2529,132653,1,3
2530,Employee_2530,76378,535,13
2531,Employee_2531,82652,717,2
2532,Employee_2532,112430,831,9
2533,Employee_2533,53467,710,13
2534,Employee_2534,71010,355,8
2535,Employee_2535,94691,625,16
2536,Employee_2536,104157,791,3
2537,Employee_2537,148177,666,13
2538,Employee_2538,52289,164,4
2539,Employee_2539,84976,997,18
2540,Employee_2540,83596,733,2
2541,Employee_2541,63171,90,20
2542,Employee_2542,140441,166,15
2543,Employee_2543,126365,958,17
2544,Employee_2544,139590,206,10
2545,Employee_2545,84139,281,1
2546,Employee_2546,88713,64,6
2547,Employee_2547,69734,887,3
2548,Employee_2548,112588,515,19
2549,Employee_2549,103646,156,7
2550,Employee_2550,43654,760,13
2551,Employee_2551,129022,768,13
2552,Employee_2552,58743,746,17
2553,Employee_2553,88368,305,1
2554,Employee_2554,130025,877,14
2555,Employee_2555,114172,981,3
2556,Employee_2556,46441,394,14
2557,Employee_2557,64611,73,1
2558,Employee_2558,147971,186,16
2559,Employee_2559,52149,573,10
2560,Employee_2560,140102,336,13
2561,Employee_2561,99189,675,4
2562,Employee_2562,147904,567,9
2563,Employee_2563,61675,622,14
2564,Employee_2564,111031,729,4
2565,Employee_2565,82668,239,10
2566,Employee_2566,53673,532,8
2567,Employee_2567,116666,140,3
2568,Employee_2568,128204,264,7
2569,Employee_2569,120758,138,10
2570,Employee_2570,105429,458,3
2571,Employee_2571,63669,69,2
2572,Employee_2572,74068,384,15
2573,Employee_2573,128789,629,9
2574,Employee_2574,49435,197,15
2575,Employee_2575,134088,204,17
2576,Employee_2576,92249,725,7
2577,Employee_2577,77384,567,20
2578,Employee_2578,121929,798,18
2579,Employee_2579,116153,981,15
2580,Employee_2580,144056,804,18
2581,Employee_2581,115388,686,12
2582,Employee_2582,71401,858,8
2583,Employee_2583,111831,881,2
2584,Employee_2584,141529,973,2
2585,Employee_2585,74084,639,5
2586,Employee_2586,145111,430,1
2587,Employee_2587,95826,889,4
2588,Employee_2588,76451,324,6
2589,Employee_2589,47227,441,13
2590,Employee_2590,71910,803,19
2591,Employee_2591,76041,287,11
2592,Employee_2592,128920,225,13
2593,Employee_2593,105681,63,8
2594,Employee_2594,143314,966,7
2595,Employee_2595,121571,937,13
2596,Employee_2596,105481,559,1
2597,Employee_2597,108576,713,6
2598,Employee_2598,147958,497,7
2599,Employee_2599,104174,848,16
2600,Employee_2600,66160,925,15
2601,Employee_2601,57633,916,20
2602,Employee_2602,134880,59,2
2603,Employee_2603,57014,396,16
2604,Employee_2604,120532,256,17
2605,Employee_2605,89104,576,15
2606,Employee_2606,81621,238,3
2607,Employee_2607,117231,800,4
2608,Employee_2608,108388,37,12
2609,Employee_2609,56014,24,5
2610,Employee_2610,132578,409,17
2611,Employee_2611,73755,460,6
2612,Employee_2612,80390,570,10
2613,Employee_2613,63711,987,18
2614,Employee_2614,131658,416,10
2615,Employee_2615,97993,356,6
2616,Employee_2616,114696,382,6
2617,Employee_2617,67213,808,20
2618,Employee_2618,144956,157,15
2619,Employee_2619,97784,568,4
2620,Employee_2620,47421,432,16
2621,Employee_2621,126936,47,8
2622,Employee_2622,139073,327,7
2623,Employee_2623,57727,432,19
2624,Employee_2624,44358,430,17
2625,Employee_2625,105108,55,13
2626,Employee_2626,134018,576,15
2627,Employee_2627,72117,267,2
2628,Employee_2628,128700,68,10
2629,Employee_2629,71910,727,13
2630,Employee_2630,138032,901,18
2631,Employee_2631,95754,600,11
2632,Employee_2632,102438,448,13
2633,Employee_2633,149847,792,19
2634,Employee_2634,69371,256,5
2635,Employee_2635,91501,671,3
2636,Employee_2636,100946,489,19
2637,Employee_2637,78467,745,13
2638,Employee_2638,57625,642,5
2639,Employee_2639,73893,48,12
2640,Employee_2640,116329,658,14
2641,Employee_2641,71007,315,6
2642,Employee_2642,131302,412,9
2643,Employee_2643,79532,433,17
2644,Employee_2644,94253,1,8
2645,Employee_2645,52323,840,13
2646,Employee_2646,113379,951,5
2647,Employee_2647,54210,144,17
2648,Employee_2648,56456,955,3
2649,Employee_2649,71367,365,6
2650,Employee_2650,94624,419,14
2651,Employee_2651,50106,572,15
2652,Employee_2652,143493,784,14
2653,Employee_2653,108008,560,11
2654,Employee_2654,112240,843,11
2655,Employee_2655,104315,443,9
2656,Employee_2656,109249,915,6
2657,Employee_2657,110587,433,15
2658,Employee_2658,50756,642,12
2659,Employee_2659,108011,554,6
2660,Employee_2660,76378,56,1
2661,Employee_2661,44255,561,16
2662,Employee_2662,54484,963,20
2663,Employee_2663,96549,976,15
2664,Employee_2664,74503,177,2
2665,Employee_2665,113794,292,17
2666,Employee_2666,146283,45,3
2667,Employee_2667,140732,169,3
2668,Employee_2668,85113,270,5
2669,Employee_2669,145730,416,17
2670,Employee_2670,114069,847,17
2671,Employee_2671,138117,138,20
2672,Employee_2672,45249,246,6
2673,Employee_2673,59201,147,1
2674,Employee_2674,98576,229,7
2675,Employee_2675,49686,791,15
2676,Employee_2676,93363,636,7
2677,Employee_2677,137543,703,19
2678,Employee_2678,40661,373,20
2679,Employee_2679,84843,79,11
2680,Employee_2680,135673,605,14
2681,Employee_2681,100963,737,13
2682,Employee_2682,82828,64,20
2683,Employee_2683,88604,87,9
2684,Employee_2684,50526,87,9
2685,Employee_2685,108910,712,16
2686,Employee_2686,65592,725,12
2687,Employee_2687,68982,203,10
2688,Employee_2688,40207,912,6
2689,Employee_2689,140969,381,18
2690,Employee_2690,128733,600,2
2691,Employee_2691,138936,475,20
2692,Employee_2692,108619,572,9
2693,Employee_2693,69328,782,19
2694,Employee_2694,86479,605,6
2695,Employee_2695,148427,818,2
2696,Employee_2696,60103,538,15
2697,Employee_2697,79891,213,17
2698,Employee_2698,50754,73,16
2699,Employee_2699,139983,60,8
2700,Employee_2700,121437,697,10
2701,Employee_2701,138540,542,10
2702,Employee_2702,112982,218,18
2703,Employee_2703,142747,11,10
2704,Employee_2704,95922,813,9
2705,Employee_2705,88231,414,19
2706,Employee_2706,69301,31,1
2707,Employee_2707,131652,159,4
2708,Employee_2708,102711,1000,3
2709,Employee_2709,81323,236,10
2710,Employee_2710,58752,738,12
2711,Employee_2711,137912,180,18
2712,Employee_2712,122205,828,20
2713,Employee_2713,138452,557,6
2714,Employee_2714,53395,340,2
2715,Employee_2715,125957,457,10
2716,Employee_2716,96273,79,2
2717,Employee_2717,131878,646,9
2718,Employee_2718,44895,771,10
2719,Employee_2719,116559,986,2
2720,Employee_2720,50699,819,8
2721,Employee_2721,105061,758,17
2722,Employee_2722,49715,472,17
2723,Employee_2723,59169,670,4
2724,Employee_2724,56163,714,18
2725,Employee_2725,45782,111,12
2726,Employee_2726,128177,979,17
2727,Employee_2727,124328,291,9
2728,Employee_2728,75585,949,19
2729,Employee_2729,70682,821,14
2730,Employee_2730,87864,630,14
2731,Employee_2731,124416,382,17
2732,Employee_2732,95114,16,2
2733,Employee_2733,78067,492,8
2734,Employee_2734,82685,330,5
2735,Employee_2735,58073,925,7
2736,Employee_2736,76035,738,16
2737,Employee_2737,104977,872,16
2738,Employee_2738,142710,485,17
2739,Employee_2739,130373,405,7
2740,Employee_2740,123362,116,20
2741,Employee_2741,130517,554,8
2742,Employee_2742,105450,879,8
2743,Employee_2743,50382,114,11
2744,Employee_2744,44437,794,15
2745,Employee_2745,110971,548,18
2746,Employee_2746,104612,813,6
2747,Employee_2747,130355,624,12
2748,Employee_2748,101929,546,15
2749,Employee_2749,142411,643,6
2750,Employee_2750,137518,335,18
2751,Employee_2751,138864,335,20
2752,Employee_2752,52329,980,9
2753,Employee_2753,65169,921,8
2754,Employee_2754,127468,888,14
2755,Employee_2755,74594,739,19
2756,Employee_2756,116957,146,19
2757,Employee_2757,100631,121,8
2758,Employee_2758,85033,80,2
2759,Employee_2759,103133,684,4
2760,Employee_2760,113165,665,6
2761,Employee_2761,113861,661,3
2762,Employee_2762,92290,374,3
2763,Employee_2763,134031,569,19
2764,Employee_2764,71750,62,11
2765,Employee_2765,135155,503,10
2766,Employee_2766,80461,667,12
2767,Employee_2767,113800,448,14
2768,Employee_2768,118222,427,18
2769,Employee_2769,64226,867,9
2770,Employee_2770,46721,426,15
2771,Employee_2771,96154,420,3
2772,Employee_2772,60609,321,11
2773,Employee_2773,92130,912,10
2774,Employee_2774,112909,679,18
2775,Employee_2775,144211,165,4
2776,Employee_2776,95249,596,13
2777,Employee_2777,88895,956,6
2778,Employee_2778,134473,648,13
2779,Employee_2779,45656,460,20
2780,Employee_2780,114520,458,5
2781,Employee_2781,103740,188,20
2782,Employee_2782,104309,463,14
2783,Employee_2783,69984,911,13
2784,Employee_2784,113822,378,14
2785,Employee_2785,45901,1,8
2786,Employee_2786,71552,617,16
2787,Employee_2787,131245,363,13
2788,Employee_2788,71055,71,15
2789,Employee_2789,77685,426,19
2790,Employee_2790,113965,637,1
2791,Employee_2791,54716,169,2
2792,Employee_2792,51138,204,18
2793,Employee_2793,75298,824,19
2794,Employee_2794,91112,336,8
2795,Employee_2795,63429,998,3
2796,Employee_2796,90200,471,14
2797,Employee_2797,111308,194,9
2798,Employee_2798,88244,669,8
2799,Employee_2799,141268,652,17
2800,Employee_2800,145441,274,16
2801,Employee_2801,57347,6,10
2802,Employee_2802,56920,904,10
2803,Employee_2803,71822,978,6
2804,Employee_2804,86659,565,17
2805,Employee_2805,80108,615,16
2806,Employee_2806,129099,853,15
2807,Employee_2807,47967,849,14
2808,Employee_2808,51871,572,4
2809,Employee_2809,134299,598,4
2810,Employee_2810,117452,769,2
2811,Employee_2811,114270,177,11
2812,Employee_2812,73613,241,4
2813,Employee_2813,68179,202,16
2814,Employee_2814,92188,542,4
2815,Employee_2815,95099,800,1
2816,Employee_2816,75262,461,19
2817,Employee_2817,118213,79,2
2818,Employee_2818,58268,522,9
2819,Employee_2819,117866,416,13
2820,Employee_2820,126269,765,18
2821,Employee_2821,100545,383,16
2822,Employee_2822,143483,390,16
2823,Employee_2823,132822,895,10
2824,Employee_2824,112146,798,9
2825,Employee_2825,111966,687,11
2826,Employee_2826,79922,125,4
2827,Employee_2827,119364,493,10
2828,Employee_2828,82913,46,3
2829,Employee_2829,137033,717,6
2830,Employee_2830,144792,475,3
2831,Employee_2831,95677,948,9
2832,Employee_2832,142154,618,3
2833,Employee_2833,89841,463,18
2834,Employee_2834,86332,786,8
2835,Employee_2835,132062,848,8
2836,Employee_2836,135694,122,15
2837,Employee_2837,65032,473,13
2838,Employee_2838,77846,133,7
2839,Employee_2839,99474,618,19
2840,Employee_2840,84936,816,8
2841,Employee_2841,69794,840,10
2842,Employee_2842,101588,561,17
2843,Employee_2843,110984,848,1
2844,Employee_2844,90331,606,13
2845,Employee_2845,134397,779,13
2846,Employee_2846,68141,22,16
2847,Employee_2847,49074,565,9
2848,Employee_2848,46406,885,10
2849,Employee_2849,137359,765,6
2850,Employee_2850,63291,964,5
2851,Employee_2851,81568,234,2
2852,Employee_2852,137539,995,11
2853,Employee_2853,86851,58,9
2854,Employee_2854,139942,163,6
2855,Employee_2855,94823,770,8
2856,Employee_2856,63312,825,9
2857,Employee_2857,83108,215,9
2858,Employee_2858,106918,182,8
2859,Employee_2859,74171,568,12
2860,Employee_2860,81779,656,8
2861,Employee_2861,108828,934,3
2862,Employee_2862,147315,89,13
2863,Employee_2863,138723,963,19
2864,Employee_2864,52411,310,2
2865,Employee_2865,142821,556,17
2866,Employee_2866,97009,971,16
2867,Employee_2867,55422,256,4
2868,Employee_2868,82468,532,18
2869,Employee_2869,72371,978,14
2870,Employee_2870,97022,532,2
2871,Employee_2871,111229,51,13
2872,Employee_2872,139071,337,20
2873,Employee_2873,91196,170,17
2874,Employee_2874,120354,947,15
2875,Employee_2875,136774,66,20
2876,Employee_2876,136410,624,5
2877,Employee_2877,66715,299,7
2878,Employee_2878,67605,671,18
2879,Employee_2879,139853,777,11
2880,Employee_2880,71174,831,18
2881,Employee_2881,49956,231,5
2882,Employee_2882,144444,974,13
2883,Employee_2883,116373,836,18
2884,Employee_2884,109252,67,2
2885,Employee_2885,101949,505,20
2886,Employee_2886,102646,27,4
2887,Employee_2887,110017,948,13
2888,Employee_2888,103037,627,16
2889,Employee_2889,129818,50,6
2890,Employee_2890,46548,692,8
2891,Employee_2891,143141,259,16
2892,Employee_2892,113294,590,13
2893,Employee_2893,149204,784,4
2894,Employee_2894,63177,619,2
2895,Employee_2895,64022,962,9
2896,Employee_2896,146297,585,18
2897,Employee_2897,45542,686,17
2898,Employee_2898,131012,183,8
2899,Employee_2899,136320,22,15
2900,Employee_2900,100428,785,9
2901,Employee_2901,62740,128,17
2902,Employee_2902,99353,290,2
2903,Employee_2903,130353,831,6
2904,Employee_2904,96532,500,5
2905,Employee_2905,56052,185,17
2906,Employee_2906,140689,478,2
2907,Employee_2907,87076,570,18
2908,Employee_2908,93420,491,10
2909,Employee_2909,40671,512,10
2910,Employee_2910,40163,642,6
2911,Employee_2911,81424,66,12
2912,Employee_2912,149538,804,17
2913,Employee_2913,93744,466,13
2914,Employee_2914,110331,284,20
2915,Employee_2915,50634,600,16
2916,Employee_2916,44798,416,10
2917,Employee_2917,62420,99,2
2918,Employee_2918,69300,188,2
2919,Employee_2919,129881,988,7
2920,Employee_2920,50749,889,6
2921,Employee_2921,144131,857,1
2922,Employee_2922,65121,387,12
2923,Employee_2923,77487,240,13
2924,Employee_2924,133947,781,12
2925,Employee_2925,73361,730,19
2926,Employee_2926,61223,416,9
2927,Employee_2927,112930,917,10
2928,Employee_2928,54056,175,17
2929,Employee_2929,68380,386,18
2930,Employee_2930,66035,470,8
2931,Employee_2931,70620,852,7
2932,Employee_2932,59877,232,9
2933,Employee_2933,95316,662,10
2934,Employee_2934,104041,451,12
2935,Employee_2935,148940,276,15
2936,Employee_2936,93352,228,15
2937,Employee_2937,70911,170,4
2938,Employee_2938,72784,734,4
2939,Employee_2939,43191,212,1
2940,Employee_2940,73160,281,12
2941,Employee_2941,130536,40,2
2942,Employee_2942,144576,121,15
2943,Employee_2943,104641,226,17
2944,Employee_2944,89723,293,7
2945,Employee_2945,43631,599,6
2946,Employee_2946,46172,266,12
2947,Employee_2947,82080,1000,19
2948,Employee_2948,129097,540,1
2949,Employee_2949,130353,758,14
2950,Employee_2950,60281,827,4
2951,Employee_2951,68671,450,5
2952,Employee_2952,91431,448,1
2953,Employee_2953,130900,755,1
2954,Employee_2954,147210,60,6
2955,Employee_2955,132961,501,5
2956,Employee_2956,68602,146,2
2957,Employee_2957,128789,685,5
2958,Employee_2958,91399,944,9
2959,Employee_2959,63472,789,19
2960,Employee_2960,89230,333,15
2961,Employee_2961,113616,880,13
2962,Employee_2962,47099,952,12
2963,Employee_2963,65431,890,5
2964,Employee_2964,96492,141,2
2965,Employee_2965,136722,43,4
2966,Employee_2966,87684,143,18
2967,Employee_2967,70111,864,10
2968,Employee_2968,145387,332,13
2969,Employee_2969,103936,997,12
